id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
307344292,60fd1632-6639-4aa4-aa84-bfe3b1023990,2025-08-18 13:22:02,2025-08-18,2025-08-18 17:22:02 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:27:57 UTC,2025-08-18 19:27:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344292,https://inaturalist-open-data.s3.amazonaws.com/photos/554352179/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249017117,-71.9557564114,63,,,,63,,,false,,,,Ambrosia,,Plantae,53036
307344293,9a40d9cb-ee3a-48fc-9284-bab32f3474a8,2025-08-18 13:22:37,2025-08-18,2025-08-18 17:22:37 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:27:58 UTC,2025-08-18 19:27:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344293,https://inaturalist-open-data.s3.amazonaws.com/photos/554352186/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249084757,-71.9554778382,8,,,,8,,,false,,,,Ambrosia,,Plantae,53036
307344312,cd9d9611-f1c5-4474-b7f3-77e27ac89379,2025-08-18 13:22:50,2025-08-18,2025-08-18 17:22:50 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:05 UTC,2025-08-18 19:33:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344312,https://inaturalist-open-data.s3.amazonaws.com/photos/554352232/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249412658,-71.9555097378,2,,,,2,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344320,804eed31-7470-41c0-b65d-c0a2d1769350,2025-08-18 13:23:06,2025-08-18,2025-08-18 17:23:06 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:10 UTC,2025-08-18 19:28:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344320,https://inaturalist-open-data.s3.amazonaws.com/photos/554352262/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249423777,-71.9555173191,4,,,,4,,,false,,,,Ambrosia,,Plantae,53036
307344325,cc01eda2-68a0-4348-9365-a57b445d25a6,2025-08-18 13:23:22,2025-08-18,2025-08-18 17:23:22 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:13 UTC,2025-08-18 19:28:13 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/307344325,https://inaturalist-open-data.s3.amazonaws.com/photos/554352285/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4250205051,-71.9553928471,8,,,,8,,,false,,,,Animalia,Animaux,Animalia,1
307344355,bc2542be-319b-4232-9f7b-f2e80f942728,2025-08-18 13:23:45,2025-08-18,2025-08-18 17:23:45 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:20 UTC,2025-08-18 19:33:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344355,https://inaturalist-open-data.s3.amazonaws.com/photos/554352315/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249441593,-71.9554140997,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344370,a047ee23-d3fe-45fb-89e2-e5a67e780b05,2025-08-18 13:23:35,2025-08-18,2025-08-18 17:23:35 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:23 UTC,2025-08-18 19:28:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344370,https://inaturalist-open-data.s3.amazonaws.com/photos/554352336/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249462304,-71.9554059484,2,,,,2,,,false,,,,Poaceae,Poacées,Plantae,47434
307344381,b679b419-6621-4009-9585-777b56afbb17,2025-08-18 13:23:54,2025-08-18,2025-08-18 17:23:54 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:27 UTC,2025-08-18 19:33:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344381,https://inaturalist-open-data.s3.amazonaws.com/photos/554352355/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249441593,-71.9554140997,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344398,2d6acc9c-3c9a-47f6-a400-b70e3c6d88c1,2025-08-18 13:24:08,2025-08-18,2025-08-18 17:24:08 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:31 UTC,2025-08-18 19:33:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344398,https://inaturalist-open-data.s3.amazonaws.com/photos/554352370/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249441593,-71.9554140997,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344416,d37583e2-092a-4935-ba92-f970f667c420,2025-08-18 13:24:23,2025-08-18,2025-08-18 17:24:23 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:35 UTC,2026-01-01 14:20:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344416,https://inaturalist-open-data.s3.amazonaws.com/photos/554352387/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249441593,-71.9554140997,4,,,,4,,,false,,,dicotylédones,Magnoliopsida,dicotylédones,Plantae,47124
307344437,51e7eefb-6e66-4808-adff-2f2b4c665f21,2025-08-18 13:24:46,2025-08-18,2025-08-18 17:24:46 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:40 UTC,2025-08-18 19:28:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344437,https://inaturalist-open-data.s3.amazonaws.com/photos/554352416/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249489219,-71.9552893246,2,,,,2,,,false,,,,Ambrosia,,Plantae,53036
307344447,2ea87f1d-992d-4cfb-ab0c-ddc35ede33e6,2025-08-18 13:25:03,2025-08-18,2025-08-18 17:25:03 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:42 UTC,2025-08-18 19:33:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344447,https://inaturalist-open-data.s3.amazonaws.com/photos/554352424/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249472445,-71.955300101,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344465,6e13ffb9-ee29-4481-84e5-e60019bbf6e6,2025-08-18 13:25:17,2025-08-18,2025-08-18 17:25:17 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:49 UTC,2025-08-18 19:33:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344465,https://inaturalist-open-data.s3.amazonaws.com/photos/554352455/medium.jpg,,"",,1,0,false,843,"Rue Barbeau, Sherbrooke, QC, CA",45.4250002437,-71.9551735024,15,,,,15,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344474,16aa5a40-696e-4746-b775-324c22f7acc6,2025-08-18 13:25:28,2025-08-18,2025-08-18 17:25:28 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:28:51 UTC,2025-08-18 19:28:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344474,https://inaturalist-open-data.s3.amazonaws.com/photos/554352467/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249614734,-71.9551547267,2,,,,2,,,false,,,,Ambrosia,,Plantae,53036
307344503,60f5ff63-2010-4004-b0fe-ae64287a1567,2025-08-18 13:25:43,2025-08-18,2025-08-18 17:25:43 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:01 UTC,2025-08-18 19:32:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344503,https://inaturalist-open-data.s3.amazonaws.com/photos/554352538/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249619052,-71.9550304432,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344515,6f36e984-2313-4206-bd83-6c95c4139886,2025-08-18 13:25:54,2025-08-18,2025-08-18 17:25:54 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:04 UTC,2025-08-18 19:32:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344515,https://inaturalist-open-data.s3.amazonaws.com/photos/554352548/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249619052,-71.9550304432,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344545,8e710855-1119-4159-8251-a93483d726fa,2025-08-18 13:26:18,2025-08-18,2025-08-18 17:26:18 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:10 UTC,2025-08-18 19:32:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344545,https://inaturalist-open-data.s3.amazonaws.com/photos/554352581/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249870795,-71.9550265771,13,,,,13,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344565,87daa24f-4428-449b-b2e6-4c0c28c75f46,2025-08-18 13:26:58,2025-08-18,2025-08-18 17:26:58 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:14 UTC,2025-08-18 19:32:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344565,https://inaturalist-open-data.s3.amazonaws.com/photos/554352615/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249644313,-71.9549423811,2,,,,2,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344597,0c0721c0-3c81-4643-bb62-da4f1e1fb1d0,2025-08-18 13:27:08,2025-08-18,2025-08-18 17:27:08 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:20 UTC,2025-08-18 19:32:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344597,https://inaturalist-open-data.s3.amazonaws.com/photos/554352662/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249686056,-71.954928469,4,,,,4,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344602,c26e500c-717d-4cc3-8bcb-68a0c218f5be,2025-08-18 13:27:28,2025-08-18,2025-08-18 17:27:28 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:23 UTC,2025-08-18 19:29:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344602,https://inaturalist-open-data.s3.amazonaws.com/photos/554352682/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249686056,-71.954928469,4,,,,4,,,false,,,,Ambrosia,,Plantae,53036
307344625,cef2e9c9-9a4a-4f41-8dd7-002adcd3e9e5,2025-08-18 13:27:44,2025-08-18,2025-08-18 17:27:44 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:29 UTC,2025-08-18 19:32:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344625,https://inaturalist-open-data.s3.amazonaws.com/photos/554352715/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249935832,-71.9547309258,7,,,,7,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344647,3d662401-203c-407b-bfe8-1d169ee3c66e,2025-08-18 13:28:02,2025-08-18,2025-08-18 17:28:02 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:32 UTC,2025-08-18 19:32:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344647,https://inaturalist-open-data.s3.amazonaws.com/photos/554352739/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249802781,-71.9546548932,13,,,,13,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344669,27d70c5d-2a60-4a77-9182-1902f619c4e1,2025-08-18 13:28:19,2025-08-18,2025-08-18 17:28:19 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:39 UTC,2025-08-18 19:32:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344669,https://inaturalist-open-data.s3.amazonaws.com/photos/554352784/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249791708,-71.9545669431,2,,,,2,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307344677,7b53d7ff-afb9-47d2-ae34-8a9d16f67149,2025-08-18 13:28:35,2025-08-18,2025-08-18 17:28:35 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:42 UTC,2025-08-18 19:29:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344677,https://inaturalist-open-data.s3.amazonaws.com/photos/554352807/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4250104448,-71.9545605862,11,,,,11,,,false,,,,Ambrosia,,Plantae,53036
307344709,54f6cbbc-c9e2-4605-a38a-09123c6a0301,2025-08-18 13:28:59,2025-08-18,2025-08-18 17:28:59 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:52 UTC,2025-08-18 19:29:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307344709,https://inaturalist-open-data.s3.amazonaws.com/photos/554352879/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249413522,-71.9544364731,13,,,,13,,,false,,,,Ambrosia,,Plantae,53036
307344725,7ef02b5b-a931-444d-b8d2-a8c41b3a2fa6,2025-08-18 13:29:14,2025-08-18,2025-08-18 17:29:14 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 19:29:57 UTC,2025-08-18 21:54:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307344725,https://inaturalist-open-data.s3.amazonaws.com/photos/554409788/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249893728,-71.9543447607,2,,,,2,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374025,68f8dfe7-56f6-421f-b71e-8d8e2d432db1,2025-08-18 13:24:33,2025-08-18,2025-08-18 17:24:33 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:53:49 UTC,2025-08-18 21:53:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374025,https://inaturalist-open-data.s3.amazonaws.com/photos/554409679/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4248645255,-71.955321362,22,,,,22,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374050,696b98e0-f338-4995-a491-e6998a7c994f,2025-08-18 13:28:47,2025-08-18,2025-08-18 17:28:47 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:53:58 UTC,2025-08-18 21:53:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374050,https://inaturalist-open-data.s3.amazonaws.com/photos/554409733/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249810983,-71.9544883692,2,,,,2,,,false,,,,Ambrosia,,Plantae,53036
307374244,de6e8c9b-1a61-4bc5-9a06-1851ffc5bccd,2025-08-18 13:48:42,2025-08-18,2025-08-18 17:48:42 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:54:42 UTC,2025-08-18 21:54:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374244,https://inaturalist-open-data.s3.amazonaws.com/photos/554410064/medium.jpg,,"",,0,0,false,843,"Rue Barbeau, Sherbrooke, QC, CA",45.4239204511,-71.9517138939,67,,,,67,,,false,,,,Magnoliopsida,dicotylédones,Plantae,47124
307374323,fdfa4861-ddbe-4fc8-a836-2c8201bc475e,2025-08-18 13:29:57,2025-08-18,2025-08-18 17:29:57 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:54:55 UTC,2025-08-18 21:54:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374323,https://inaturalist-open-data.s3.amazonaws.com/photos/554410180/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249793805,-71.9543375002,4,,,,4,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374354,4b5363c2-56fc-402f-a3e2-e19327ad06ea,2025-08-18 13:30:10,2025-08-18,2025-08-18 17:30:10 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:55:04 UTC,2025-08-18 21:55:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374354,https://inaturalist-open-data.s3.amazonaws.com/photos/554410264/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249793805,-71.9543375002,4,,,,4,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374423,6ade4545-7127-4149-924b-9d070802c475,2025-08-18 13:30:22,2025-08-18,2025-08-18 17:30:22 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:55:16 UTC,2025-08-18 21:55:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374423,https://inaturalist-open-data.s3.amazonaws.com/photos/554410373/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249109289,-71.9543678609,13,,,,13,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374519,5340130c-97cf-4819-8f40-eb04c6a72034,2025-08-18 13:30:33,2025-08-18,2025-08-18 17:30:33 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:55:37 UTC,2025-08-19 07:44:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307374519,https://inaturalist-open-data.s3.amazonaws.com/photos/554410527/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249883395,-71.9543403295,2,,,,2,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374582,39d4b1be-4e21-49d0-b92c-f8b6c5fc22f3,2025-08-18 13:30:45,2025-08-18,2025-08-18 17:30:45 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:55:56 UTC,2025-08-19 07:44:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307374582,https://inaturalist-open-data.s3.amazonaws.com/photos/554410665/medium.jpg,,"",,1,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249515288,-71.9542299424,13,,,,13,,open,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374652,88660299-a538-4352-9d91-9328863dae1f,2025-08-18 13:30:57,2025-08-18,2025-08-18 17:30:57 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:56:18 UTC,2025-08-18 21:56:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374652,https://inaturalist-open-data.s3.amazonaws.com/photos/554410798/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249968817,-71.9542855501,2,,,,2,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307374737,6c154dec-331f-4b6e-bd2c-c2876ff95234,2025-08-18 13:31:09,2025-08-18,2025-08-18 17:31:09 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 21:56:39 UTC,2025-08-18 21:56:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307374737,https://inaturalist-open-data.s3.amazonaws.com/photos/554410985/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249905461,-71.9542287768,4,,,,4,,,false,,,,Magnoliopsida,dicotylédones,Plantae,47124
307389268,e6669451-8791-4e8d-9f43-dc4c6f3de1db,2025-08-18 13:31:18,2025-08-18,2025-08-18 17:31:18 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:12 UTC,2025-08-18 23:16:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389268,https://inaturalist-open-data.s3.amazonaws.com/photos/554438958/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4249905461,-71.9542287768,4,,,,4,,,false,,,,Ambrosia,,Plantae,53036
307389287,549f1995-a54a-40f8-8814-3c4ba6dc9719,2025-08-18 13:31:29,2025-08-18,2025-08-18 17:31:29 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:19 UTC,2025-08-18 23:16:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389287,https://inaturalist-open-data.s3.amazonaws.com/photos/554439003/medium.jpg,,"",,0,0,false,843,"Rue Nina-Owens, Sherbrooke, QC, CA",45.4251787574,-71.9541590844,35,,,,35,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307389317,9b03ddec-17d2-4ca7-a1e0-61513c8dc440,2025-08-18 13:31:41,2025-08-18,2025-08-18 17:31:41 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:27 UTC,2025-08-18 23:16:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389317,https://inaturalist-open-data.s3.amazonaws.com/photos/554439047/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4250034865,-71.95418524,2,,,,2,,,false,,,,Angiospermae,plantes à fleurs,Plantae,47125
307389362,2437594d-1fcb-4e79-b92c-1f46ee0f5d58,2025-08-18 13:32:11,2025-08-18,2025-08-18 17:32:11 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:35 UTC,2025-08-18 23:16:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389362,https://inaturalist-open-data.s3.amazonaws.com/photos/554439090/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.4250001651,-71.9541038495,2,,,,2,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307389408,b233546c-ba09-4282-9a06-5f2f6eee78c7,2025-08-18 13:32:19,2025-08-18,2025-08-18 17:32:19 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:45 UTC,2025-08-18 23:16:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389408,https://inaturalist-open-data.s3.amazonaws.com/photos/554439151/medium.jpg,,"",,0,0,false,843,"Boul de Monseigneur-Fortier, Sherbrooke, QC, CA",45.42501474,-71.9540989903,4,,,,4,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307389439,99a93c08-5469-41d0-9c04-6c681b6added,2025-08-18 13:32:38,2025-08-18,2025-08-18 17:32:38 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:52 UTC,2025-08-18 23:16:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389439,https://inaturalist-open-data.s3.amazonaws.com/photos/554439176/medium.jpg,,"",,0,0,false,843,"Rue Barbeau, Sherbrooke, QC, CA",45.4243213617,-71.9525797701,53,,,,53,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307389464,9c22d0ab-3578-4153-8a02-f70466f55926,2025-08-18 13:32:47,2025-08-18,2025-08-18 17:32:47 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:16:59 UTC,2025-08-18 23:17:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389464,https://inaturalist-open-data.s3.amazonaws.com/photos/554439215/medium.jpg,,"",,0,0,false,843,"Rue Barbeau, Sherbrooke, QC, CA",45.4243213617,-71.9525797701,53,,,,53,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307389495,167dd942-ff1b-4e39-9c75-a0170d0b2fcc,2025-08-18 13:33:14,2025-08-18,2025-08-18 17:33:14 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:17:07 UTC,2025-08-18 23:17:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389495,https://inaturalist-open-data.s3.amazonaws.com/photos/554439255/medium.jpg,,"",,0,0,false,843,"Rue Barbeau, Sherbrooke, QC, CA",45.4236517343,-71.9518184018,68,,,,68,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
307389520,51a56bf1-a08c-4b7c-a0f9-85a6e20e3db7,2025-08-18 13:33:41,2025-08-18,2025-08-18 17:33:41 UTC,Eastern Time (US & Canada),9030668,omar_guettache,,2025-08-18 23:17:14 UTC,2025-08-18 23:17:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307389520,https://inaturalist-open-data.s3.amazonaws.com/photos/554439293/medium.jpg,,"",,0,0,false,843,"Rue Nina-Owens, Sherbrooke, QC, CA",45.4232224018,-71.9520471015,68,,,,68,,open,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
