id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
299902701,4b8357ae-2554-4007-9706-05f1f23996e1,2025-07-21 14:10:32,2025-07-21,2025-07-21 18:10:32 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:11:00 UTC,2025-11-15 09:07:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299902701,https://inaturalist-open-data.s3.amazonaws.com/photos/540322441/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1G7, Canada",45.4150844598,-71.9148742966,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299902978,b3cdfc73-9527-4479-b3ad-0fa647f6245c,2025-07-21 14:11:54,2025-07-21,2025-07-21 18:11:54 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:12:13 UTC,2025-11-15 09:07:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299902978,https://inaturalist-open-data.s3.amazonaws.com/photos/540323002/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4152453085,-71.9144976139,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299903164,b5bf4c15-2223-476c-93af-8417cc661ffa,2025-07-21 14:12:16,2025-07-21,2025-07-21 18:12:16 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:12:58 UTC,2025-07-21 18:13:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299903164,https://inaturalist-open-data.s3.amazonaws.com/photos/540323299/medium.jpg,,"",,0,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4152802192,-71.9145339075,2,,,,2,,,false,,,Érigéron du Canada,Erigeron canadensis,Érigéron du Canada,Plantae,76907
299903477,776275df-860f-4e42-a3c0-2559ee5728fd,2025-07-21 14:13:17,2025-07-21,2025-07-21 18:13:17 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:14:27 UTC,2025-11-15 09:07:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299903477,https://inaturalist-open-data.s3.amazonaws.com/photos/540324183/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4152910318,-71.9146973547,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299903800,551dbde5-0c56-4112-a221-c59fded7c33d,2025-07-21 14:14:57,2025-07-21,2025-07-21 18:14:57 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:15:36 UTC,2025-11-15 09:07:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299903800,https://inaturalist-open-data.s3.amazonaws.com/photos/540324688/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4155426146,-71.9150426053,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299904102,4b07a699-e5e1-4c97-92d5-1f5e651fa3b9,2025-07-21 14:16:23,2025-07-21,2025-07-21 18:16:23 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:16:40 UTC,2026-03-16 14:28:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299904102,https://inaturalist-open-data.s3.amazonaws.com/photos/540325182/medium.jpg,,"",,4,1,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4159278469,-71.9148470555,2,,,,2,,open,false,,,trèfles,Trifolium,trèfles,Plantae,51876
299904201,fff61c59-ccec-4421-ad8a-6a4fdfbf585a,2025-07-21 14:16:42,2025-07-21,2025-07-21 18:16:42 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:17:03 UTC,2025-11-15 09:07:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299904201,https://inaturalist-open-data.s3.amazonaws.com/photos/540325601/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4159672,-71.9147810061,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299904735,59aa4567-5bed-4ad2-82db-f631ceac2001,2025-07-21 14:17:04,2025-07-21,2025-07-21 18:17:04 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:18:56 UTC,2025-11-15 09:07:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299904735,https://inaturalist-open-data.s3.amazonaws.com/photos/540326297/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4159559263,-71.9147706125,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299904828,6037c32f-5ab2-45b5-8a62-2f0c79401c97,2025-07-21 14:18:53,2025-07-21,2025-07-21 18:18:53 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:19:26 UTC,2025-08-10 19:58:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299904828,https://inaturalist-open-data.s3.amazonaws.com/photos/540326639/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1G7, Canada",45.4152956838,-71.9152882788,1,,,,1,,open,false,,,matricaire odorante,Matricaria discoidea,matricaire odorante,Plantae,52992
299905451,cecbe890-d5b3-422d-8da9-1b728d1f0995,2025-07-21 14:21:25,2025-07-21,2025-07-21 18:21:25 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:22:11 UTC,2025-07-21 18:22:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299905451,https://inaturalist-open-data.s3.amazonaws.com/photos/540327902/medium.jpg,,"",,0,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4162221355,-71.9159467611,2,,,,2,,,false,,,Érigéron du Canada,Erigeron canadensis,Érigéron du Canada,Plantae,76907
299905926,886488a3-b78f-49d7-bd6c-e7ff223c6fbf,2025-07-21 14:23:30,2025-07-21,2025-07-21 18:23:30 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:23:46 UTC,2025-08-10 19:58:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299905926,https://inaturalist-open-data.s3.amazonaws.com/photos/540328912/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4158207262,-71.9162117131,1,,,,1,,open,false,,,matricaire odorante,Matricaria discoidea,matricaire odorante,Plantae,52992
299906198,63bc6cb8-8a38-460b-aa82-683c6f9dfa14,2025-07-21 14:23:49,2025-07-21,2025-07-21 18:23:49 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:24:54 UTC,2025-11-16 08:33:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299906198,https://inaturalist-open-data.s3.amazonaws.com/photos/540329118/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4158026632,-71.9162083603,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299906231,0a65b85c-170b-44b3-b1ce-3ad38857130f,2025-07-21 14:24:29,2025-07-21,2025-07-21 18:24:29 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:25:04 UTC,2025-11-17 21:23:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299906231,https://inaturalist-open-data.s3.amazonaws.com/photos/540329159/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4157086601,-71.9162089471,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299906308,468b863c-81b0-461f-b867-fe81d1bb4d6e,2025-07-21 14:24:57,2025-07-21,2025-07-21 18:24:57 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:25:24 UTC,2025-11-17 21:22:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299906308,https://inaturalist-open-data.s3.amazonaws.com/photos/540329277/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.415674923,-71.9162095338,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299906551,45001258-90fc-43dc-b51d-2daeeb54a8c9,2025-07-21 14:25:59,2025-07-21,2025-07-21 18:25:59 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:26:23 UTC,2025-11-17 21:22:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299906551,https://inaturalist-open-data.s3.amazonaws.com/photos/540329778/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4156457121,-71.9163522776,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299906620,55f8fd82-630c-4338-a4a1-b48b7607f206,2025-07-21 14:26:26,2025-07-21,2025-07-21 18:26:26 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:26:40 UTC,2025-11-17 21:22:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299906620,https://inaturalist-open-data.s3.amazonaws.com/photos/540329951/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4157358594,-71.9163529482,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299906989,96669794-43dd-4c01-a2c5-dfde0ea4f7d0,2025-07-21 14:27:45,2025-07-21,2025-07-21 18:27:45 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:28:06 UTC,2025-11-16 18:53:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299906989,https://inaturalist-open-data.s3.amazonaws.com/photos/540330677/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4157985142,-71.91635672,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299907287,aed56cc4-d14a-467c-ad5d-d3bff85dfa29,2025-07-21 14:28:08,2025-07-21,2025-07-21 18:28:08 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:28:47 UTC,2025-11-16 18:53:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299907287,https://inaturalist-open-data.s3.amazonaws.com/photos/540330984/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4158114642,-71.9163596537,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299907717,a00eefa4-fea5-4e18-b87e-f4bfeb75dcce,2025-07-21 14:29:38,2025-07-21,2025-07-21 18:29:38 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:30:09 UTC,2025-11-16 18:53:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299907717,https://inaturalist-open-data.s3.amazonaws.com/photos/540331558/medium.jpg,,"",,1,0,false,2,"Malouin / Beckett, Sherbrooke, QC J1J 3C1, Canada",45.4164044838,-71.9162003975,3,,,,3,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299908292,6c0a8a61-7b03-47f0-9ecf-dc3a22d181a7,2025-07-21 14:31:11,2025-07-21,2025-07-21 18:31:11 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:31:46 UTC,2025-11-16 18:53:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299908292,https://inaturalist-open-data.s3.amazonaws.com/photos/540332332/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4163831519,-71.9151523244,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299908985,55c149b5-c12a-453d-9b90-0dfba6940f29,2025-07-21 14:34:09,2025-07-21,2025-07-21 18:34:09 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:34:34 UTC,2025-11-16 18:53:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299908985,https://inaturalist-open-data.s3.amazonaws.com/photos/540333805/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C7, Canada",45.4164565355,-71.9131240714,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299909878,b4d272ce-c2fd-470f-b5b0-662c64d1bab1,2025-07-21 14:36:52,2025-07-21,2025-07-21 18:36:52 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:37:12 UTC,2025-11-16 18:53:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299909878,https://inaturalist-open-data.s3.amazonaws.com/photos/540335149/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4151290096,-71.9131301064,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299909930,3520d9ce-a08b-4d1e-93eb-e45efb77a3b0,2025-07-21 14:37:09,2025-07-21,2025-07-21 18:37:09 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:37:28 UTC,2025-11-16 18:53:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299909930,https://inaturalist-open-data.s3.amazonaws.com/photos/540335286/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4150850046,-71.9131236523,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910163,b6d84752-3f46-4d06-86f1-41e6fd73d153,2025-07-21 14:38:00,2025-07-21,2025-07-21 18:38:00 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:38:14 UTC,2025-11-16 18:53:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910163,https://inaturalist-open-data.s3.amazonaws.com/photos/540335812/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1G7, Canada",45.4146969225,-71.9131225627,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910352,48aa356d-15f4-4250-8db1-7c4930dc6eb0,2025-07-21 14:38:16,2025-07-21,2025-07-21 18:38:16 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:39:01 UTC,2025-11-16 18:53:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910352,https://inaturalist-open-data.s3.amazonaws.com/photos/540336417/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4146873252,-71.9131276757,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910565,148f5da8-56cf-42e4-98e9-48c52a969ba7,2025-07-21 14:38:39,2025-07-21,2025-07-21 18:38:39 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:39:47 UTC,2025-11-16 18:53:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910565,https://inaturalist-open-data.s3.amazonaws.com/photos/540336588/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4146744171,-71.91312843,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910708,fadcfc5b-c7d9-4553-8596-284fd6b588e6,2025-07-21 14:39:04,2025-07-21,2025-07-21 18:39:04 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:40:22 UTC,2025-11-16 18:53:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910708,https://inaturalist-open-data.s3.amazonaws.com/photos/540336769/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4146232875,-71.9131167792,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910735,69aad1b9-63d2-441d-bd1c-3410a3552fc5,2025-07-21 14:39:32,2025-07-21,2025-07-21 18:39:32 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:40:30 UTC,2025-11-16 18:52:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910735,https://inaturalist-open-data.s3.amazonaws.com/photos/540336822/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4144315515,-71.9131257478,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910778,0c2f845f-ce94-480a-8eae-3d1619414663,2025-07-21 14:39:56,2025-07-21,2025-07-21 18:39:56 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:40:40 UTC,2025-11-16 18:52:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910778,https://inaturalist-open-data.s3.amazonaws.com/photos/540336922/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4143405659,-71.9131303579,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299910900,a3651869-0a56-494c-ae50-509914a6799a,2025-07-21 14:40:53,2025-07-21,2025-07-21 18:40:53 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:41:10 UTC,2025-11-16 18:52:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299910900,https://inaturalist-open-data.s3.amazonaws.com/photos/540337164/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4139581835,-71.9132130034,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299911019,4730ee27-be73-46fd-95ce-5bfc8a3c26ed,2025-07-21 14:41:13,2025-07-21,2025-07-21 18:41:13 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:41:50 UTC,2025-11-16 18:52:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299911019,https://inaturalist-open-data.s3.amazonaws.com/photos/540337460/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1C5, Canada",45.4139508912,-71.9132364728,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299911266,f5552e37-8401-42f4-a762-ccd2d243e729,2025-07-21 14:42:20,2025-07-21,2025-07-21 18:42:20 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:43:02 UTC,2025-11-16 18:52:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299911266,https://inaturalist-open-data.s3.amazonaws.com/photos/540337964/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1G7, Canada",45.4141625343,-71.9139733259,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299912637,a07043b2-a4c5-411a-8867-1105ebe43d51,2025-07-21 14:45:38,2025-07-21,2025-07-21 18:45:38 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:47:41 UTC,2025-11-16 18:52:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299912637,https://inaturalist-open-data.s3.amazonaws.com/photos/540340386/medium.jpg,,"",,1,0,false,2,"Argyll / Desgagné, Sherbrooke, QC J1J 1H7, Canada",45.4130190331,-71.9131421763,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299913058,8a9f4ea3-2c3d-49d6-814b-b078aee90d05,2025-07-21 14:47:46,2025-07-21,2025-07-21 18:47:46 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:49:03 UTC,2025-07-22 00:12:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299913058,https://inaturalist-open-data.s3.amazonaws.com/photos/540341157/medium.jpg,,"",,2,1,false,2,"Sherbrooke, QC J1J 3J5, Canada",45.4118425492,-71.9132043701,1,,,,1,,,false,,,Poacées,Poaceae,Poacées,Plantae,47434
299914048,22f009b0-93f4-40a6-a1b5-7c6cc3898b22,2025-07-21 14:51:17,2025-07-21,2025-07-21 18:51:17 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:52:48 UTC,2025-11-16 18:52:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299914048,https://inaturalist-open-data.s3.amazonaws.com/photos/540343289/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 1J2, Canada",45.4110802989,-71.9140678737,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299914185,ae51bd10-e4d8-40cc-a1c8-73d3e0b1c83d,2025-07-21 14:52:47,2025-07-21,2025-07-21 18:52:47 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:53:14 UTC,2025-07-21 18:53:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299914185,https://inaturalist-open-data.s3.amazonaws.com/photos/540343541/medium.jpg,,"",,0,0,false,2,"Sherbrooke, QC J1J 1J2, Canada",45.4111012118,-71.9150814135,2,,,,2,,open,false,,,Renouée persicaire,Persicaria maculosa,Renouée persicaire,Plantae,56166
299915105,9442a68a-838c-4b08-95b0-e32309583a16,2025-07-21 14:55:50,2025-07-21,2025-07-21 18:55:50 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:56:33 UTC,2025-07-21 18:56:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299915105,https://inaturalist-open-data.s3.amazonaws.com/photos/540345165/medium.jpg,,"",,0,0,false,2,"Sherbrooke, QC J1J 3B8, Canada",45.4111842345,-71.9171970896,2,,,,2,,open,false,,,Renouée persicaire,Persicaria maculosa,Renouée persicaire,Plantae,56166
299915246,bb1d661c-6db1-41df-aaab-fad0846d4a7a,2025-07-21 14:56:44,2025-07-21,2025-07-21 18:56:44 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:57:05 UTC,2025-07-21 21:56:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299915246,https://inaturalist-open-data.s3.amazonaws.com/photos/540345460/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 3B8, Canada",45.4111828096,-71.9172980078,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299915473,b3c72616-de45-4059-8644-61ee25c06451,2025-07-21 14:57:09,2025-07-21,2025-07-21 18:57:09 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 18:57:42 UTC,2025-07-21 21:56:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299915473,https://inaturalist-open-data.s3.amazonaws.com/photos/540345751/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1J 3B8, Canada",45.4111872939,-71.9173394144,2,,,,2,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299954281,4048f234-a07a-4282-9c23-bf3930626611,2025-07-21 17:25:10,2025-07-21,2025-07-21 21:25:10 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:25:48 UTC,2025-07-21 21:25:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299954281,https://inaturalist-open-data.s3.amazonaws.com/photos/540418342/medium.jpg,,"",,0,0,false,2,"Sherbrooke, QC J1N 3Y2, Canada",45.3833108861,-71.9612791948,1,,,,1,,open,false,,,Moutarde des chiens,Erucastrum gallicum,Moutarde des chiens,Plantae,77059
299954619,152eb420-951e-48b3-853c-8d3aa5739e41,2025-07-21 17:26:19,2025-07-21,2025-07-21 21:26:19 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:27:00 UTC,2025-07-21 21:27:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299954619,https://inaturalist-open-data.s3.amazonaws.com/photos/540419000/medium.jpg,,"",,0,0,false,2,"Sherbrooke, QC J1N 3Y2, Canada",45.3831478581,-71.9612866547,2,,,,2,,,false,,,Érigéron du Canada,Erigeron canadensis,Érigéron du Canada,Plantae,76907
299954761,986f540d-40e9-48b5-909e-203716768f6a,2025-07-21 17:27:31,2025-07-21,2025-07-21 21:27:31 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:27:51 UTC,2025-07-21 21:50:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299954761,https://inaturalist-open-data.s3.amazonaws.com/photos/540419326/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1N 3Y2, Canada",45.3831230896,-71.9613132253,1,,,,1,,open,false,,,grand plantain,Plantago major,grand plantain,Plantae,58961
299954896,10fce013-b07a-465a-9dcb-011a71500531,2025-07-21 17:27:55,2025-07-21,2025-07-21 21:27:55 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:28:17 UTC,2025-12-03 04:54:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299954896,https://inaturalist-open-data.s3.amazonaws.com/photos/540419542/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1N 3Y2, Canada",45.3831414459,-71.9613767602,1,,,,1,,,false,,,White Sweet-clover,Melilotus albus,White Sweet-clover,Plantae,58907
299954978,e67687a5-7857-47ac-8ea4-908130baebf7,2025-07-21 17:28:19,2025-07-21,2025-07-21 21:28:19 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:28:37 UTC,2025-12-03 04:54:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299954978,https://inaturalist-open-data.s3.amazonaws.com/photos/540419727/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1N 3Y2, Canada",45.3831504984,-71.961494945,1,,,,1,,,false,,,White Sweet-clover,Melilotus albus,White Sweet-clover,Plantae,58907
299955079,db265dcc-5448-425c-9b52-7b573343c5e5,2025-07-21 17:28:41,2025-07-21,2025-07-21 21:28:41 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:28:59 UTC,2025-12-03 04:54:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299955079,https://inaturalist-open-data.s3.amazonaws.com/photos/540420218/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1N 3Y2, Canada",45.3831484867,-71.9615442306,1,,,,1,,,false,,,White Sweet-clover,Melilotus albus,White Sweet-clover,Plantae,58907
299955308,a054dd94-0777-40c7-9324-3cb290b974e3,2025-07-21 17:29:00,2025-07-21,2025-07-21 21:29:00 UTC,Eastern Time (US & Canada),8529503,wsagard,Wilfix SAGARD,2025-07-21 21:29:41 UTC,2025-12-03 04:54:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299955308,https://inaturalist-open-data.s3.amazonaws.com/photos/540420368/medium.jpg,,"",,1,0,false,2,"Sherbrooke, QC J1K 1R9, Canada",45.383156701,-71.961592678,1,,,,1,,,false,,,White Sweet-clover,Melilotus albus,White Sweet-clover,Plantae,58907
